decade,year,artists,name,genres,duration_ms,artist_song,release_date,valence,acousticness,danceability,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,id
1960,1965,The Beatles,Act Naturally - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",150373,The Beatles - Act Naturally - Remastered 2009,23960,0.944,0.366,0.702,0.447,0,0,7,0.153,-10.122,1,49,0.0308,93.02,0IxxqsYBcCHEQ1HqLYJnwx
1960,1964,The Beatles,What You're Doing - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",150040,The Beatles - What You're Doing - Remastered 2009,23715,0.825,0.301,0.695,0.53,0,0.000002,2,0.0583,-8.309,1,44,0.0403,129.506,6C6y4OWK1Ki3FVF1TIonxW
1960,1964,The Beatles,I'm A Loser - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",150027,The Beatles - I'm A Loser - Remastered 2009,23715,0.856,0.567,0.492,0.628,0,0.00000107,7,0.267,-7.813,1,48,0.0439,89.877,7wC4EW11mBVxDK3xdC7FTf
1960,1964,The Beatles,And I Love Her - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",149693,The Beatles - And I Love Her - Remastered 2009,23568,0.636,0.64,0.767,0.331,0,0,1,0.0681,-10.777,0,67,0.0337,113.312,65vdMBskhx3akkG9vQlSH1
1960,1966,The Beatles,Got To Get You Into My Life - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",149240,The Beatles - Got To Get You Into My Life - Remastered 2009,24324,0.711,0.42,0.521,0.524,0,0.00000927,0,0.0838,-6.136,1,61,0.0302,136.679,3tGhRLgcCP6SIZU3tbGl7l
1960,1965,The Beatles,Drive My Car - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",148893,The Beatles - Drive My Car - Remastered 2009,24079,0.82,0.0173,0.754,0.571,0,0,2,0.3,-8.547,1,64,0.0421,122.463,06ypiqmILMdVeaiErMFA91
1960,1965,The Beatles,I Need You - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",148787,The Beatles - I Need You - Remastered 2009,23960,0.638,0.277,0.601,0.489,0,0,9,0.0988,-8.554,1,53,0.0455,136.215,5EzvwjFwdP5Kfl5AZAemzu
1960,1968,The Beatles,Martha My Dear - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",148573,The Beatles - Martha My Dear - Remastered 2009,25164,0.824,0.872,0.472,0.292,0,0.0007,10,0.128,-11.591,1,54,0.0321,177.624,1swmf4hFMJYRNA8Rq9PVaW
1970,1973,The Beatles,Drive My Car - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",148453,The Beatles - Drive My Car - Remastered 2009,26755,0.846,0.016,0.752,0.567,0,0,2,0.323,-8.635,1,38,0.0408,122.469,1U9KXf8iMIHzNnG0Zb0Mzr
1960,1967,The Beatles,Your Mother Should Know - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",148413,The Beatles - Your Mother Should Know - Remastered 2009,24803,0.724,0.784,0.698,0.293,0,0.0106,0,0.0936,-11.361,1,54,0.0332,117.613,1dxbAIfCASqv6jix2R1Taj
1960,1963,The Beatles,Don't Bother Me - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",148253,The Beatles - Don't Bother Me - Remastered 2009,23337,0.916,0.554,0.371,0.724,0,0,2,0.299,-9.792,1,56,0.0562,170.377,7y1hMqXNa0dKQLZH7CKbUG
1960,1966,The Beatles,I Want To Tell You - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",147973,The Beatles - I Want To Tell You - Remastered 2009,24324,0.449,0.182,0.493,0.525,0,0.0000044,9,0.148,-9.289,1,51,0.0315,127.492,7orb0y6ySGdsYZywMoQtsD
1970,1973,The Beatles,In My Life - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",147227,The Beatles - In My Life - Remastered 2009,26755,0.385,0.464,0.7,0.473,0,0,9,0.118,-10.671,1,41,0.0329,103.206,15F4pkkx1np7W93qQfqr80
1970,1973,The Beatles,I Want To Hold Your Hand - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146720,The Beatles - I Want To Hold Your Hand - Remastered 2009,26755,0.936,0.525,0.496,0.703,0,0.00000208,7,0.305,-6.905,1,65,0.0376,130.915,5Qe7NHxeLAn8KoLTNLSdwe
1980,1988,The Beatles,I Want To Hold Your Hand - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146533,The Beatles - I Want To Hold Your Hand - Remastered 2009,32209,0.916,0.57,0.492,0.73,0,0.0000085,7,0.246,-6.434,1,37,0.0416,131.011,27E39dDg0Bx1RzkF3eJJsb
1960,1963,The Beatles,Ask Me Why - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146533,The Beatles - Ask Me Why - Remastered 2009,23092,0.597,0.767,0.605,0.394,0,0,4,0.0967,-11.33,1,49,0.0378,133.942,7529Z6b1rlGZFFPWjHPeV5
1960,1963,The Beatles,Boys - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146440,The Beatles - Boys - Remastered 2009,23092,0.822,0.607,0.402,0.86,0,0,4,0.736,-10.31,1,49,0.0504,142.445,7JxGM1R32ZqfwZou3VtnTg
1960,1965,The Beatles,I'm Looking Through You - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146387,The Beatles - I'm Looking Through You - Remastered 2009,24079,0.774,0.00772,0.667,0.498,0,0,1,0.0481,-11.027,1,60,0.0364,85.843,5E3BVY66TEDexFutOO5GeS
1960,1965,The Beatles,In My Life - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146333,The Beatles - In My Life - Remastered 2009,24079,0.435,0.449,0.688,0.435,0,0,9,0.113,-11.359,1,73,0.0323,103.239,3KfbEIOC7YIv90FIfNSZpo
1960,1969,The Beatles,Sun King - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146267,The Beatles - Sun King - Remastered 2009,25472,0.192,0.284,0.483,0.177,0,0.499,2,0.116,-17.629,1,56,0.0277,74.994,4nwKdZID1ht0lDBJ5h2p87
1960,1963,The Beatles,Devil In Her Heart - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146213,The Beatles - Devil In Her Heart - Remastered 2009,23337,0.966,0.227,0.618,0.622,0,0,7,0.0438,-8.861,1,47,0.0296,121.072,5maTh4fY9SlgR3FhRkf040
1960,1964,The Beatles,Everybody's Trying To Be My Baby - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",146000,The Beatles - Everybody's Trying To Be My Baby - Remastered 2009,23715,0.943,0.466,0.543,0.806,0,0,4,0.134,-7.231,1,44,0.0385,85.172,4DZAH8eiqSAkMIE9l5D71U
1980,1988,The Beatles,Love Me Do - Single Version / Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",145893,The Beatles - Love Me Do - Single Version / Remastered 2009,32209,0.765,0.301,0.54,0.472,0,5.8E-05,7,0.203,-7.704,1,36,0.0322,142.871,149YAUOqxwKc32BlnxVjxn
1980,1988,The Beatles,Komm gib mir deine Hand - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",145813,The Beatles - Komm gib mir deine Hand - Remastered 2009,32209,0.948,0.71,0.549,0.797,0,0.000114,7,0.349,-9.767,1,45,0.0343,131.755,6oUjSwtifVaM8iIN01KVzC
2000,2000,The Beatles,I Want To Hold Your Hand - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",145747,The Beatles - I Want To Hold Your Hand - Remastered 2015,36843,0.866,0.386,0.49,0.715,0,0,7,0.311,-5.549,1,73,0.0476,130.726,4pbG9SUmWIvsROVLF0zF9s
1970,1970,The Beatles,I Me Mine - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",145587,The Beatles - I Me Mine - Remastered 2009,25696,0.525,0.179,0.291,0.638,0,0,9,0.101,-7.854,0,51,0.0554,185.235,2BMqay80iBzZTa608Y1eG1
1960,1963,The Beatles,Chains - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",145080,The Beatles - Chains - Remastered 2009,23092,0.929,0.608,0.654,0.561,0,0,10,0.129,-10.551,1,47,0.0304,129.884,3JQWLa88R35d971o5bIImd
1960,1966,The Beatles,"Here, There And Everywhere - Remastered 2009","beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",144880,"The Beatles - Here, There And Everywhere - Remastered 2009",24324,0.36,0.921,0.29,0.247,0,0.00565,7,0.0917,-12.125,1,61,0.0383,165.361,2B4Y9u4ERAFiMo13XPJyGP
1960,1968,The Beatles,Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",144773,The Beatles - Everybody's Got Something To Hide Except Me And My Monkey - Remastered 2009,25164,0.81,0.0207,0.523,0.731,0,0.000464,2,0.081,-8.613,1,49,0.0559,117.089,64P3zpRsDHIk7YTpRtaKYL
1960,1964,The Beatles,I'll Be Back - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",144187,The Beatles - I'll Be Back - Remastered 2009,23568,0.641,0.744,0.721,0.527,0,0,9,0.186,-7.224,1,50,0.0293,123.902,3lSi6qfnp2YZazTzcOLBZk
1970,1973,The Beatles,She Loves You - Mono Version / Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",142653,The Beatles - She Loves You - Mono Version / Remastered 2009,26755,0.902,0.389,0.308,0.895,0,0,7,0.177,-5.157,1,46,0.0463,150.109,0qsS2A3hwicJCLtcaR6JRQ
1960,1965,The Beatles,If I Needed Someone - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",142267,The Beatles - If I Needed Someone - Remastered 2009,24079,0.796,0.00748,0.492,0.755,0,0,9,0.102,-9.273,1,52,0.0331,127.387,7C6hdDIz90Uf5YmdZnYbJJ
1970,1973,The Beatles,Love Me Do - Mono Version / Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",142120,The Beatles - Love Me Do - Mono Version / Remastered 2009,26755,0.753,0.509,0.52,0.824,0,0.0000934,0,0.205,-7.092,1,41,0.0966,146.773,0h7N5rOgTT1rSwLoj9f3Bk
1960,1963,The Beatles,Love Me Do - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",141693,The Beatles - Love Me Do - Remastered 2009,23092,0.744,0.386,0.52,0.829,0,0.000062,0,0.227,-6.228,1,68,0.0806,147.997,3VbGCXWRiouAq8VyMYN2MI
1960,1969,The Beatles,The End - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",141613,The Beatles - The End - Remastered 2009,25472,0.222,0.00101,0.647,0.487,0,0.285,11,0.138,-10.119,0,56,0.0689,123.444,5aHHf6jrqDRb1fcBmue2kn
1980,1988,The Beatles,She Loves You - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",141333,The Beatles - She Loves You - Remastered 2009,32209,0.927,0.264,0.391,0.883,0,0,7,0.157,-5.973,1,47,0.0442,75.442,48JM82SHQTBYkhEYhMaOaa
1960,1965,The Beatles,Run For Your Life - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",141093,The Beatles - Run For Your Life - Remastered 2009,24079,0.822,0.0103,0.563,0.705,0,0,2,0.0552,-9.232,1,58,0.103,176.732,4gUYV3ktbaOeAK5KrXMWV5
2000,2000,The Beatles,She Loves You - Mono / Remastered,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",140920,The Beatles - She Loves You - Mono / Remastered,36843,0.912,0.26,0.377,0.916,0,0,4,0.074,-3.199,0,67,0.0481,75.533,6nEkxYIEnrbYH7h1hJ8Xn6
1980,1988,The Beatles,Bad Boy - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",140600,The Beatles - Bad Boy - Remastered 2009,32209,0.878,0.199,0.549,0.725,0,0,0,0.178,-8.512,1,37,0.0431,134.64,7iTjGs5z7opNGCXyurs0Q7
1970,1973,The Beatles,I Feel Fine - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",140400,The Beatles - I Feel Fine - Remastered 2009,26755,0.802,0.339,0.588,0.811,0,0.00000406,7,0.412,-7.299,1,46,0.0448,89.862,4gxs9En3aoaOm2J5wNMMm9
1970,1973,The Beatles,Help! - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",140280,The Beatles - Help! - Remastered 2009,26755,0.746,0.205,0.554,0.742,0,0,6,0.076,-7.098,0,39,0.0331,94.969,2hOC9qItvmSkgMnxRjgPSr
2000,2000,The Beatles,Love Me Do - Mono / Remastered,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",140173,The Beatles - Love Me Do - Mono / Remastered,36843,0.758,0.404,0.524,0.88,0,0.000191,0,0.154,-3.865,1,57,0.0987,148.058,4aX3n1Pn6jiCbvqBL8eqyP
1980,1988,The Beatles,I Feel Fine - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139680,The Beatles - I Feel Fine - Remastered 2009,32209,0.769,0.311,0.571,0.788,0,0.00000409,7,0.287,-8.159,1,37,0.0447,90.138,1Q7gCIpOjIIU0bUKcGzrG4
1960,1965,The Beatles,Help! - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139560,The Beatles - Help! - Remastered 2009,23960,0.763,0.188,0.534,0.725,0,0,6,0.0994,-7.576,0,72,0.0332,95.003,7DD7eSuYSC5xk2ArU62esN
1960,1964,The Beatles,If I Fell - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139467,The Beatles - If I Fell - Remastered 2009,23568,0.568,0.68,0.665,0.31,0,0,2,0.0877,-8.928,1,62,0.0278,108.211,1hgvykolO4kBIEozATmpyj
1980,1988,The Beatles,Sie liebt dich - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139400,The Beatles - Sie liebt dich - Remastered 2009,32209,0.952,0.144,0.3,0.743,0,0,4,0.385,-10.005,0,36,0.0393,154.18,5rkgbGIOTBGlKTAawWb06X
2000,2000,The Beatles,I Feel Fine - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139347,The Beatles - I Feel Fine - Remastered 2015,36843,0.912,0.0904,0.564,0.827,0,0.00000373,7,0.127,-7.089,1,63,0.0283,89.847,5hhF25sWnZvXhimOHLjTRE
2000,2000,The Beatles,Help! - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139240,The Beatles - Help! - Remastered 2015,36843,0.819,0.149,0.602,0.736,0,0,11,0.0776,-6.51,0,57,0.0332,94.931,3Smida2eCUsLzDcmZqXEZ3
1960,1967,The Beatles,Getting Better - Take 1 / Instrumental And Speech At The End,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139200,The Beatles - Getting Better - Take 1 / Instrumental And Speech At The End,24618,0.382,0.412,0.718,0.487,0,0.048,0,0.306,-9.718,1,25,0.0839,127.533,4YrNun99hnmXEeo4HwMKV7
1970,1973,The Beatles,Paperback Writer - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",139187,The Beatles - Paperback Writer - Remastered 2009,26755,0.805,0.179,0.502,0.685,0,0.00000645,7,0.551,-8.679,1,39,0.0736,157.394,3OtsmzTZs50ahEnHKVvozC
1970,1973,The Beatles,Lady Madonna - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",138987,The Beatles - Lady Madonna - Remastered 2009,26756,0.78,0.394,0.635,0.71,0,0.221,2,0.179,-8.963,1,45,0.0311,109.256,1fSHw7Gt4ha9kJew9a0a55
1960,1965,The Beatles,You're Going To Lose That Girl - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",138667,The Beatles - You're Going To Lose That Girl - Remastered 2009,23960,0.818,0.346,0.533,0.66,0,0,4,0.26,-7.694,1,59,0.0337,131.975,70HNt0eoBVqr4ss68U8x3B
1960,1967,The Beatles,Getting Better - Take 1 / Instrumental And Speech At The End,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",138533,The Beatles - Getting Better - Take 1 / Instrumental And Speech At The End,24624,0.32,0.412,0.724,0.456,0,0.0928,0,0.198,-10.587,1,30,0.0748,127.521,2FiSf5JfTNvAFUMiiOWUdx
1960,1965,The Beatles,Think For Yourself - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",138520,The Beatles - Think For Yourself - Remastered 2009,24079,0.799,0.0124,0.529,0.567,0,0,0,0.0729,-9.796,1,52,0.0282,130.544,64bKVrkaXQAKx04dLHqCNz
1960,1968,The Beatles,Blackbird - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",138387,The Beatles - Blackbird - Remastered 2009,25164,0.372,0.754,0.686,0.127,0,1.41E-05,7,0.0573,-14.361,1,74,0.0342,93.699,5jgFfDIR6FR0gvlA56Nakr
2000,2000,The Beatles,Paperback Writer - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",138200,The Beatles - Paperback Writer - Remastered 2015,36843,0.841,0.147,0.472,0.856,0,0.00000278,7,0.595,-6.03,1,62,0.0562,78.696,0Ui8KPWZbJJQ2Y0CIQuVqX
1960,1968,The Beatles,Glass Onion - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",137840,The Beatles - Glass Onion - Remastered 2009,25164,0.789,0.0123,0.523,0.51,0,8.38E-05,7,0.108,-9.827,0,53,0.0514,120.432,2jAojvUaPoHPFSPpF0UNRo
1980,1988,The Beatles,Lady Madonna - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",137587,The Beatles - Lady Madonna - Remastered 2009,32209,0.78,0.385,0.631,0.748,0,0.308,2,0.205,-7.604,1,36,0.03,109.11,1tM9TBNPjieSOZ2d5VAQ1y
2000,2000,The Beatles,Lady Madonna - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",136827,The Beatles - Lady Madonna - Remastered 2015,36843,0.574,0.141,0.65,0.777,0,0.343,2,0.215,-4.984,1,61,0.0294,109.608,1raiIrqaqRAqZmQWZlLuBd
1960,1964,The Beatles,When I Get Home - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",136640,The Beatles - When I Get Home - Remastered 2009,23568,0.64,0.384,0.568,0.793,0,0,9,0.388,-6.201,0,44,0.0482,125.375,4oLQ0imA5IDtNUnhFKY87q
1970,1973,The Beatles,We Can Work It Out - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",136120,The Beatles - We Can Work It Out - Remastered 2009,26755,0.742,0.113,0.381,0.608,0,0,2,0.148,-10.061,1,59,0.0268,106.299,7LNiAjyg9P2GKINTtN6Yt8
1980,1988,The Beatles,This Boy - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",136080,The Beatles - This Boy - Remastered 2009,32209,0.703,0.213,0.66,0.337,0,0.0000157,2,0.142,-11.524,1,51,0.0286,110.173,0oQshbv1BFLZ61b1tQ4Eqg
1960,1964,The Beatles,No Reply - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",136067,The Beatles - No Reply - Remastered 2009,23715,0.869,0.67,0.718,0.593,0,0,0,0.172,-9.976,1,59,0.0377,124.251,4ltC6PrqkTtpcRNi5lvS4z
2000,2000,The Beatles,We Can Work It Out - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",135693,The Beatles - We Can Work It Out - Remastered 2015,36843,0.648,0.0635,0.378,0.677,0,0,2,0.183,-8.63,1,61,0.0298,106.071,1hTUFqJuQAMjXVGwUPWDqi
1960,1967,The Beatles,Flying - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",135520,The Beatles - Flying - Remastered 2009,24803,0.261,0.368,0.551,0.395,0,0.88,0,0.0932,-14.755,1,50,0.0501,92.929,1itLKsCWHtLnxALkgBk1Fa
1980,1988,The Beatles,We Can Work It Out - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",135440,The Beatles - We Can Work It Out - Remastered 2009,32209,0.742,0.102,0.373,0.597,0,0,2,0.114,-10.013,1,38,0.0273,106.237,7tBAxQ6hD4mhr1sYQhwWDP
1960,1965,The Beatles,Wait - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",134720,The Beatles - Wait - Remastered 2009,24079,0.657,0.0175,0.552,0.487,0,0,6,0.105,-10.574,0,52,0.04,127.201,0CGbof9amBnsNlRhZ8IY2H
1960,1966,The Beatles,Doctor Robert - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",134267,The Beatles - Doctor Robert - Remastered 2009,24324,0.574,0.164,0.394,0.64,0,0.139,4,0.153,-8.992,1,51,0.0488,164.626,1ob06Ol8FMIPQgjpg7bMyk
1960,1963,The Beatles,Till There Was You - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",133507,The Beatles - Till There Was You - Remastered 2009,23337,0.646,0.79,0.727,0.338,0,0,5,0.105,-13.887,1,63,0.0454,122.421,0ESIjVxnDnCDaTPo6sStHm
1960,1963,The Beatles,It Won't Be Long - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",133387,The Beatles - It Won't Be Long - Remastered 2009,23337,0.862,0.284,0.472,0.673,0,0,4,0.206,-8.853,1,57,0.0318,133.117,4ekUX4pWizXXksJe0JfS9U
1990,1995,The Beatles,Ain't She Sweet - Anthology 1 Version,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",133347,The Beatles - Ain't She Sweet - Anthology 1 Version,35023,0.819,0.208,0.495,0.854,0,0,4,0.0371,-5.699,1,45,0.0434,77.967,3OUpVpFeNx5jeInhHqiNfs
1970,1973,The Beatles,Can't Buy Me Love - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",133107,The Beatles - Can't Buy Me Love - Remastered 2009,26755,0.84,0.279,0.451,0.62,0,0,0,0.338,-6.877,1,39,0.0829,172.112,0IqGdE8K3AguQWVEZ6wEV3
1960,1964,The Beatles,Can't Buy Me Love - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",131867,The Beatles - Can't Buy Me Love - Remastered 2009,23568,0.842,0.283,0.483,0.677,0,0,0,0.321,-5.91,1,64,0.0593,170.72,3SdingSsFcZDZAyvcJbgAw
1970,1973,The Beatles,You've Got To Hide Your Love Away - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",131307,The Beatles - You've Got To Hide Your Love Away - Remastered 2009,26755,0.387,0.195,0.395,0.362,0,0,7,0.0956,-9.601,1,39,0.0292,184.294,7oNt2nOzTTMCSMbIKP2inQ
1960,1964,The Beatles,Any Time At All - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",131280,The Beatles - Any Time At All - Remastered 2009,23568,0.744,0.366,0.612,0.719,0,0.00000388,2,0.437,-7.026,1,48,0.0398,141.016,70XHAdaMaoLIOVb1hSaeJ4
2000,2000,The Beatles,Can't Buy Me Love - Remastered 2015,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",131213,The Beatles - Can't Buy Me Love - Remastered 2015,36843,0.955,0.118,0.426,0.76,0,0,0,0.325,-4.082,1,56,0.0414,171.838,38Vb1J5W5LOs0i7SAF76pa
1960,1969,The Beatles,All Together Now - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",130893,The Beatles - All Together Now - Remastered 2009,25220,0.778,0.0722,0.587,0.431,0,0,2,0.561,-9.495,1,45,0.0686,95.937,2ck8lFrYAch2GPtdhpTHe3
1990,1995,The Beatles,Can't Buy Me Love - Anthology 1 Version,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",130187,The Beatles - Can't Buy Me Love - Anthology 1 Version,35023,0.96,0.0868,0.284,0.803,0,0,2,0.292,-5.672,1,46,0.0361,173.666,51iWd8wHGP0N2UzRusTPBB
1960,1966,The Beatles,Good Day Sunshine - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",129293,The Beatles - Good Day Sunshine - Remastered 2009,24324,0.571,0.719,0.77,0.496,0,0,11,0.123,-8.45,1,59,0.0468,117.331,7HTH1ppjkkOe7RLoBDKXYJ
1970,1973,The Beatles,All My Loving - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",129227,The Beatles - All My Loving - Remastered 2009,26755,0.903,0.2,0.387,0.551,0,0,4,0.355,-9.643,1,41,0.0303,155.209,2D2u93x695mLEvAoCJZ8Yl
1960,1965,The Beatles,You've Got To Hide Your Love Away - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",129120,The Beatles - You've Got To Hide Your Love Away - Remastered 2009,23960,0.378,0.207,0.398,0.392,0,0,7,0.102,-9.05,1,64,0.0282,184.267,4F1AgKpuFRMLEgtPETVwZk
1980,1988,The Beatles,I Call Your Name - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",128947,The Beatles - I Call Your Name - Remastered 2009,32209,0.962,0.313,0.69,0.691,0,0.000122,9,0.252,-7.057,1,38,0.0308,125.763,1QQSTB03vIsgjU67UnUPEL
1960,1964,The Beatles,Tell Me Why - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",128693,The Beatles - Tell Me Why - Remastered 2009,23568,0.797,0.586,0.267,0.688,0,0,11,0.307,-6.309,0,49,0.0388,150.942,0Wzp5pWPoX0YoBg002HXL9
1970,1973,The Beatles,Eleanor Rigby - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",128160,The Beatles - Eleanor Rigby - Remastered 2009,26755,0.811,0.937,0.574,0.257,0,4.75E-05,4,0.275,-10.145,0,39,0.0395,137.787,1zhZzC08dfpyuFdct8Oj1Z
1960,1963,The Beatles,All My Loving - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",127853,The Beatles - All My Loving - Remastered 2009,23337,0.9,0.207,0.416,0.563,0,0,1,0.343,-8.724,0,67,0.0298,77.56,4joiWvli4qJVEW6qZV2i2J
1960,1963,The Beatles,Not A Second Time - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",126827,The Beatles - Not A Second Time - Remastered 2009,23337,0.961,0.213,0.471,0.817,0,0,7,0.498,-9.999,1,46,0.0372,124.848,5vl0sRtrQM1BTSAxQZFqEN
1960,1966,The Beatles,Eleanor Rigby - Remastered 2009,"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock",126533,The Beatles - Eleanor Rigby - Remastered 2009,24324,0.813,0.936,0.581,0.28,0,0.0000156,4,0.305,-9.091,0,69,0.0381,137.831,5GjPQ0eI7AgmOnADn1EO6Q
